Id,MSSubClass,MSZoning,LotFrontage,LotArea,Utilities,Neighborhood,Condition2,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,Foundation,BsmtExposure,Electrical,BsmtFullBath,BsmtHalfBath,BedroomAbvGr,KitchenQual,Functional,Fireplaces,GarageType,GarageCars,GarageArea,PavedDrive,PoolArea,Fence,YrSold,SalePrice
901,90,RL,,10636,AllPub,Edwards,Norm,Duplex,SFoyer,5,1978,1978,Gable,PConc,Gd,SBrkr,2.0,0.0,2,TA,Typ,0,Detchd,1.0,279.0,N,0,,2009,140338.52585544827
902,60,RL,71.0,8491,AllPub,Gilbert,Norm,1Fam,2Story,6,1998,1998,Gable,PConc,No,SBrkr,0.0,0.0,3,TA,Typ,1,Attchd,2.0,420.0,Y,0,,2010,163340.08062233843
903,60,RL,100.0,10209,AllPub,NoRidge,Norm,1Fam,2Story,8,1994,1994,Hip,PConc,No,SBrkr,1.0,0.0,4,Gd,Typ,1,Attchd,3.0,871.0,Y,0,,2006,290027.0747005929
904,50,RL,86.0,10585,AllPub,NAmes,Norm,1Fam,1.5Fin,6,1949,1950,Gable,CBlock,Mn,SBrkr,0.0,0.0,3,TA,Typ,1,Attchd,1.0,342.0,Y,0,GdWo,2007,143086.1510170556
905,20,RL,58.0,5089,AllPub,BrkSide,Norm,1Fam,1Story,3,1946,1950,Gable,CBlock,No,SBrkr,0.0,1.0,2,Gd,Typ,0,,0.0,27.0,N,0,MnPrv,2007,62473.51860436681
906,20,RL,68.0,8517,AllPub,CollgCr,Norm,1Fam,1Story,5,1994,1994,Gable,PConc,No,SBrkr,1.0,0.0,3,TA,Typ,0,Detchd,1.0,411.0,Y,0,,2007,145061.3822870392
907,30,RM,64.0,3242,AllPub,OldTown,Norm,1Fam,1Story,5,1920,1990,Gable,BrkTil,No,SBrkr,0.0,0.0,2,TA,Typ,1,Detchd,1.0,207.0,N,0,,2007,95143.67967540135
908,80,RL,73.0,6374,AllPub,Edwards,Norm,1Fam,SLvl,6,1976,1976,Gable,CBlock,Av,SBrkr,1.0,0.0,3,TA,Typ,1,Detchd,2.0,555.0,Y,0,,2007,135632.23064078623
909,80,RL,63.0,7789,AllPub,NAmes,Norm,1Fam,SLvl,5,1956,1956,Gable,CBlock,No,FuseA,0.0,0.0,3,TA,Min2,0,Detchd,2.0,711.0,Y,0,GdWo,2006,123704.9413703318
910,20,RL,87.0,10723,AllPub,NAmes,Norm,1Fam,1Story,5,1953,1953,Gable,PConc,No,SBrkr,1.0,0.0,3,TA,Min2,0,Attchd,1.0,297.0,Y,0,GdWo,2009,123029.14021924588
911,20,RL,95.0,10456,AllPub,NridgHt,Norm,1Fam,1Story,9,2008,2008,Hip,PConc,Mn,SBrkr,1.0,0.0,3,Ex,Typ,1,Attchd,3.0,954.0,Y,0,,2009,333335.5164743438
912,160,RM,29.0,1769,AllPub,BrDale,Norm,Twnhs,2Story,6,1972,2007,Gable,CBlock,No,SBrkr,0.0,0.0,2,Gd,Typ,0,Detchd,1.0,291.0,Y,0,,2009,118152.6795924064
913,20,RL,86.0,9449,AllPub,NWAmes,Norm,1Fam,1Story,6,1972,2006,Hip,CBlock,No,SBrkr,1.0,0.0,3,Gd,Typ,1,Attchd,2.0,703.0,Y,0,,2010,197583.1473860045
914,20,RL,96.0,11985,AllPub,Timber,Norm,1Fam,1Story,7,2008,2008,Gable,PConc,No,SBrkr,1.0,0.0,3,Gd,Typ,1,Attchd,3.0,687.0,Y,0,,2010,218435.97439431003
915,30,RM,58.0,7119,AllPub,IDOTRR,Norm,1Fam,1Story,4,1925,1950,Gable,BrkTil,No,SBrkr,0.0,0.0,2,Fa,Typ,0,Detchd,1.0,299.0,N,0,MnPrv,2006,74782.42052946668
916,120,RL,49.0,5012,AllPub,StoneBr,Norm,TwnhsE,1Story,8,2001,2002,Gable,PConc,Av,SBrkr,1.0,0.0,0,Ex,Typ,1,Attchd,2.0,709.0,Y,0,,2008,286337.22012118157
917,60,RL,88.0,11405,AllPub,Timber,Norm,1Fam,2Story,7,2002,2003,Gable,PConc,No,SBrkr,1.0,0.0,4,Gd,Typ,1,BuiltIn,2.0,537.0,Y,0,,2010,215066.05604656666
918,60,RL,76.0,10199,AllPub,SawyerW,Norm,1Fam,2Story,6,2003,2003,Gable,PConc,Mn,SBrkr,1.0,0.0,3,Gd,Typ,0,Attchd,2.0,569.0,Y,0,,2008,194711.91443079576
919,20,RL,58.0,8089,AllPub,NAmes,Norm,1Fam,1Story,6,1948,2002,Gable,CBlock,No,SBrkr,1.0,0.0,2,TA,Typ,1,Detchd,1.0,267.0,Y,0,,2009,132019.41702130297
920,20,RL,68.0,11039,AllPub,NAmes,Norm,1Fam,1Story,5,1952,1952,Gable,CBlock,No,SBrkr,0.0,1.0,2,Fa,Typ,0,Detchd,1.0,345.0,Y,0,,2010,123273.0445642996
921,60,RL,65.0,9013,AllPub,CollgCr,Norm,1Fam,2Story,7,1998,1999,Gable,PConc,Av,SBrkr,0.0,0.0,3,Gd,Typ,0,Attchd,2.0,554.0,Y,0,,2008,188246.15942739294
922,50,RL,68.0,10907,AllPub,OldTown,Norm,1Fam,1.5Fin,4,1910,1950,Gable,BrkTil,No,FuseA,0.0,0.0,4,TA,Typ,1,Detchd,2.0,675.0,Y,0,,2006,121152.46914384147
923,160,FV,,4536,AllPub,Somerst,Norm,TwnhsE,2Story,7,2003,2003,Gable,PConc,No,SBrkr,0.0,0.0,2,Gd,Typ,0,Attchd,2.0,523.0,Y,0,,2006,144848.80740682175
924,20,RL,,9879,AllPub,NWAmes,Norm,1Fam,1Story,6,1963,1963,Hip,CBlock,No,SBrkr,1.0,0.0,3,TA,Typ,2,Attchd,2.0,555.0,Y,0,,2010,143025.15553953388
925,30,RM,59.0,6209,AllPub,BrkSide,Norm,1Fam,1Story,2,1936,1950,Gable,BrkTil,No,FuseA,0.0,0.0,1,Fa,Maj1,1,,0.0,27.0,N,0,,2009,60341.79830426594
926,20,RL,94.0,11299,AllPub,CollgCr,Norm,1Fam,1Story,7,2005,2006,Gable,PConc,Av,SBrkr,0.0,0.0,3,Gd,Typ,0,Attchd,3.0,892.0,Y,0,,2006,221862.60677692704
927,50,RL,68.0,11087,AllPub,Edwards,Norm,1Fam,1.5Fin,5,1941,1960,Gable,CBlock,No,SBrkr,0.0,0.0,3,TA,Min2,0,Detchd,2.0,687.0,Y,0,,2009,117165.71868651027
928,20,RL,,10070,AllPub,Sawyer,Norm,1Fam,1Story,5,1967,1967,Gable,CBlock,Mn,SBrkr,0.0,0.0,3,TA,Typ,0,Attchd,1.0,297.0,Y,0,MnPrv,2008,126395.94165586133
929,160,RL,32.0,2397,AllPub,NPkVill,Norm,TwnhsE,2Story,6,1975,1975,Gable,CBlock,No,SBrkr,0.0,0.0,4,TA,Typ,0,Attchd,2.0,487.0,Y,0,,2008,143759.93685321085
930,120,RL,42.0,3992,AllPub,NridgHt,Norm,Twnhs,1Story,6,2005,2006,Gable,PConc,Av,SBrkr,1.0,0.0,1,Gd,Typ,1,Attchd,2.0,658.0,Y,0,,2007,199844.3658823627
931,80,RL,88.0,9689,AllPub,NAmes,Norm,1Fam,SLvl,5,1967,1967,Gable,PConc,Av,SBrkr,1.0,0.0,3,TA,Typ,0,Attchd,1.0,595.0,Y,0,,2006,146865.27644943105
932,60,RL,49.0,12482,AllPub,CollgCr,Norm,1Fam,2Story,7,2004,2005,Gable,PConc,No,SBrkr,0.0,0.0,4,Gd,Typ,1,BuiltIn,2.0,461.0,Y,0,,2006,195192.50122297386
933,20,RL,68.0,7289,AllPub,NAmes,Norm,1Fam,1Story,5,1954,1954,Gable,CBlock,No,FuseA,0.0,1.0,2,TA,Typ,0,Attchd,1.0,377.0,Y,0,,2008,110821.92716250943
934,20,RL,55.0,16410,AllPub,NAmes,Norm,1Fam,1Story,5,1957,1997,Gable,CBlock,Gd,SBrkr,1.0,0.0,2,TA,Typ,2,Attchd,1.0,346.0,Y,0,,2006,207730.87926581298
935,60,RL,104.0,10717,AllPub,SawyerW,Norm,1Fam,2Story,7,2004,2004,Gable,PConc,Gd,SBrkr,0.0,0.0,3,Gd,Typ,0,BuiltIn,2.0,505.0,Y,0,,2009,198841.64528847925
936,60,RL,,11889,AllPub,Timber,Norm,1Fam,2Story,7,2003,2004,Gable,PConc,Gd,SBrkr,1.0,0.0,5,Gd,Typ,1,BuiltIn,2.0,479.0,Y,0,,2007,282137.5490923709
937,20,RL,104.0,12533,AllPub,NridgHt,Norm,1Fam,1Story,8,2008,2008,Hip,PConc,Av,SBrkr,1.0,0.0,2,Ex,Typ,1,Attchd,3.0,801.0,Y,0,,2008,394828.0787634766
938,50,RM,71.0,7717,AllPub,OldTown,Norm,1Fam,1.5Fin,4,1940,1985,Gable,BrkTil,No,FuseA,0.0,0.0,2,TA,Mod,0,Detchd,2.0,467.0,Y,0,,2008,120523.94083917374
939,120,RL,,5017,AllPub,NPkVill,Norm,TwnhsE,1Story,6,1976,1976,Gable,CBlock,No,SBrkr,0.0,0.0,2,TA,Typ,0,Attchd,2.0,467.0,Y,0,,2009,143755.00491868978
940,20,RL,68.0,7289,AllPub,NAmes,Norm,1Fam,1Story,5,1950,1950,Gable,CBlock,No,FuseA,0.0,0.0,3,TA,Min2,1,Attchd,1.0,384.0,Y,0,,2007,104413.41612656089
941,90,RL,68.0,8633,AllPub,NAmes,Norm,Duplex,1Story,3,1950,1950,Gable,CBlock,,FuseF,0.0,0.0,2,TA,Typ,0,Detchd,2.0,427.0,Y,0,,2006,93515.00572024107
942,30,C (all),74.0,8801,AllPub,IDOTRR,Norm,1Fam,1Story,4,1896,1950,Hip,CBlock,No,SBrkr,0.0,0.0,3,TA,Typ,0,Detchd,1.0,357.0,N,0,,2010,75154.49244743718
943,120,RL,51.0,3099,AllPub,Blmngtn,Norm,TwnhsE,1Story,7,2005,2006,Gable,PConc,Gd,SBrkr,0.0,0.0,2,Gd,Typ,0,Attchd,2.0,467.0,Y,0,,2006,168271.2205605637
944,160,RM,29.0,1979,AllPub,BrDale,Norm,Twnhs,2Story,6,1972,1972,Gable,CBlock,No,SBrkr,0.0,0.0,2,TA,Typ,0,Detchd,1.0,379.0,Y,0,,2008,103034.80341628433
945,60,RL,,10851,AllPub,Gilbert,Norm,1Fam,2Story,7,1999,1999,Gable,PConc,No,SBrkr,0.0,0.0,3,Gd,Typ,1,Attchd,2.0,517.0,Y,0,,2009,225097.33467179775
946,50,RM,58.0,5089,AllPub,BrkSide,Norm,1Fam,1.5Fin,6,1947,1950,Gable,CBlock,No,SBrkr,0.0,0.0,3,TA,Typ,2,Detchd,2.0,447.0,Y,0,,2006,159325.5070585618
947,120,RL,46.0,15052,AllPub,Veenker,Norm,TwnhsE,1Story,8,1996,1996,Gable,PConc,No,SBrkr,1.0,0.0,1,Ex,Typ,2,Attchd,2.0,527.0,Y,0,,2008,245627.0110932525
948,45,RM,63.0,4477,AllPub,OldTown,Norm,1Fam,1.5Unf,5,1930,1950,Gable,BrkTil,No,SBrkr,0.0,0.0,3,TA,Typ,1,,0.0,27.0,N,0,,2007,87297.6906295412
949,120,RM,40.0,4589,AllPub,Mitchel,Norm,TwnhsE,1Story,6,1997,1997,Hip,PConc,No,SBrkr,1.0,0.0,2,TA,Typ,0,Attchd,2.0,419.0,Y,0,,2008,152510.52242368567
950,85,RL,96.0,11871,AllPub,Sawyer,Norm,1Fam,SFoyer,5,1961,1995,Gable,CBlock,Av,SBrkr,1.0,0.0,3,Gd,Min2,0,Detchd,2.0,603.0,Y,0,MnPrv,2010,148040.40443984576
951,80,RL,,16046,AllPub,Mitchel,Norm,1Fam,SLvl,6,1977,1977,Gable,PConc,Gd,SBrkr,2.0,0.0,3,TA,Typ,1,Attchd,2.0,555.0,Y,0,MnPrv,2007,201820.1136311619
952,50,RM,58.0,6214,AllPub,BrkSide,Norm,1Fam,1.5Fin,5,1939,1998,Gable,CBlock,No,SBrkr,0.0,0.0,3,TA,Typ,0,Detchd,1.0,251.0,Y,0,,2007,134557.86760290636
953,20,RL,,8004,AllPub,Timber,Norm,1Fam,1Story,6,1999,2000,Hip,PConc,Mn,SBrkr,1.0,0.0,3,Gd,Typ,0,Attchd,2.0,462.0,Y,0,,2008,216436.35494303703
954,50,RL,67.0,16555,AllPub,Edwards,Norm,1Fam,1.5Fin,5,1955,1955,Gable,PConc,No,SBrkr,0.0,0.0,3,TA,Typ,0,Attchd,1.0,327.0,Y,0,,2008,135537.600399225
955,90,RL,,8234,AllPub,Crawfor,Norm,Duplex,2.5Unf,7,1940,1950,Gable,BrkTil,No,SBrkr,0.0,0.0,5,TA,Typ,2,Detchd,2.0,427.0,Y,0,,2009,218542.3679745991
956,20,RL,68.0,8279,AllPub,Edwards,Norm,1Fam,1Story,4,1954,1954,Hip,CBlock,No,SBrkr,1.0,0.0,3,TA,Typ,1,Detchd,1.0,307.0,Y,0,,2007,119134.60440289557
957,50,RM,,8328,AllPub,OldTown,Norm,1Fam,1.5Fin,5,1920,1962,Gable,BrkTil,No,SBrkr,0.0,0.0,3,TA,Typ,0,Detchd,1.0,342.0,Y,0,,2010,108608.18180414797
958,70,RL,78.0,10659,AllPub,Crawfor,Norm,1Fam,2Story,8,1932,1994,Hip,CBlock,No,SBrkr,0.0,0.0,3,Gd,Maj1,2,Detchd,2.0,467.0,Y,0,,2007,315129.0220357466
959,120,FV,88.0,3612,AllPub,Somerst,Norm,TwnhsE,1Story,8,2006,2007,Gable,PConc,No,SBrkr,1.0,0.0,2,Gd,Typ,0,Attchd,2.0,511.0,Y,0,,2007,188959.61288327584
960,120,RM,43.0,3996,AllPub,Blueste,Norm,TwnhsE,1Story,8,1989,1989,Gable,CBlock,Av,SBrkr,0.0,0.0,2,Gd,Typ,1,Attchd,2.0,558.0,Y,0,,2010,165467.0080564641
961,90,RL,68.0,8633,AllPub,NAmes,Norm,Duplex,1Story,3,1950,1950,Gable,Slab,,FuseA,0.0,0.0,2,TA,Typ,0,Detchd,2.0,427.0,Y,0,,2009,92989.03288232285
962,20,RL,,11489,AllPub,NoRidge,Norm,1Fam,1Story,10,2001,2002,Hip,PConc,Gd,SBrkr,1.0,0.0,2,Ex,Typ,2,Attchd,3.0,831.0,Y,0,,2007,466606.99063064076
963,60,RL,71.0,7964,AllPub,Gilbert,Norm,1Fam,2Story,7,1996,1996,Gable,PConc,No,SBrkr,0.0,0.0,3,Gd,Typ,0,Attchd,2.0,447.0,Y,0,,2007,175016.42112225833
964,60,RL,73.0,10705,AllPub,CollgCr,Norm,1Fam,2Story,7,2007,2007,Gable,PConc,No,SBrkr,0.0,0.0,3,Gd,Typ,1,BuiltIn,2.0,511.0,Y,0,,2008,173497.3507292784
965,20,RL,,11416,AllPub,Sawyer,Norm,1Fam,1Story,5,1967,1967,Hip,CBlock,Av,SBrkr,0.0,1.0,3,TA,Typ,1,Attchd,2.0,555.0,Y,0,,2006,148665.55870667734
966,20,RL,68.0,11645,AllPub,NAmes,Norm,1Fam,1Story,5,1953,2006,Gable,CBlock,No,SBrkr,0.0,0.0,3,Ex,Typ,0,Detchd,1.0,363.0,Y,0,,2007,153188.55242423795
967,50,RL,,14189,AllPub,Crawfor,Norm,1Fam,1.5Fin,8,1935,1997,Gable,CBlock,Mn,SBrkr,0.0,0.0,4,Gd,Typ,2,BuiltIn,3.0,1041.0,Y,0,GdWo,2008,381152.82014770526
968,60,RL,,12423,AllPub,CollgCr,Norm,1Fam,2Story,8,2003,2003,Gable,PConc,Av,SBrkr,0.0,0.0,4,Gd,Typ,1,BuiltIn,2.0,597.0,Y,0,,2009,245250.5392295765
969,60,RL,90.0,10031,AllPub,NridgHt,Norm,1Fam,2Story,9,2005,2006,Gable,PConc,Av,SBrkr,1.0,0.0,3,Ex,Typ,1,Attchd,2.0,548.0,Y,0,,2006,344562.5472614719
970,85,RL,65.0,8935,AllPub,CollgCr,Norm,1Fam,SFoyer,5,1996,1996,Gable,PConc,Av,SBrkr,0.0,0.0,2,TA,Typ,0,Detchd,2.0,603.0,Y,0,,2006,148107.190229446
971,20,RL,92.0,11759,AllPub,Somerst,Norm,1Fam,1Story,9,2006,2006,Hip,PConc,No,SBrkr,0.0,0.0,3,Ex,Typ,1,Attchd,3.0,815.0,Y,0,,2007,320333.8897149798
972,20,RL,88.0,10478,AllPub,CollgCr,Norm,1Fam,1Story,8,2003,2003,Hip,PConc,No,SBrkr,1.0,0.0,3,Gd,Typ,1,Attchd,3.0,877.0,Y,0,,2010,296923.5302926739
973,50,RL,68.0,10373,AllPub,OldTown,Norm,1Fam,1.5Fin,4,1925,1993,Gable,CBlock,Mn,SBrkr,1.0,0.0,1,TA,Mod,0,Detchd,2.0,607.0,Y,0,,2007,128148.48785497618
974,70,C (all),68.0,5369,AllPub,IDOTRR,Norm,1Fam,2Story,4,1895,1950,Gable,Stone,No,SBrkr,0.0,0.0,2,TA,Typ,0,Detchd,1.0,212.0,Y,0,,2008,75809.23747191204
975,20,RL,88.0,13073,AllPub,Crawfor,Norm,1Fam,1Story,5,1977,1977,Gable,CBlock,Mn,SBrkr,1.0,0.0,3,Gd,Typ,1,Attchd,2.0,648.0,Y,0,,2006,217519.37500587731
976,20,FV,70.0,7589,AllPub,Somerst,Norm,1Fam,1Story,7,2004,2005,Gable,PConc,No,SBrkr,1.0,0.0,2,Gd,Typ,0,Attchd,2.0,427.0,Y,0,,2009,185155.58944672445
977,60,RL,99.0,10099,AllPub,NoRidge,Norm,1Fam,2Story,7,1993,1994,Hip,PConc,Av,SBrkr,1.0,0.0,4,Gd,Typ,1,Attchd,3.0,810.0,Y,0,,2008,288250.33540412254
978,20,RL,88.0,8089,AllPub,NAmes,Norm,1Fam,1Story,5,1960,1960,Hip,CBlock,No,SBrkr,1.0,0.0,3,TA,Typ,2,Attchd,1.0,378.0,Y,0,MnPrv,2007,146609.11270777957
979,30,RL,106.0,8820,AllPub,BrkSide,Norm,1Fam,1Story,5,1920,1950,Gable,BrkTil,No,SBrkr,0.0,0.0,3,TA,Maj1,1,Detchd,2.0,522.0,Y,0,,2007,144001.72959430038
980,30,C (all),128.0,18089,AllPub,IDOTRR,Norm,1Fam,1Story,3,1935,1950,Gable,CBlock,No,SBrkr,0.0,0.0,2,TA,Typ,0,Detchd,3.0,1275.0,Y,0,,2008,81019.84861423567
981,60,RL,73.0,7242,AllPub,SawyerW,Norm,1Fam,2Story,6,1992,1992,Gable,PConc,No,SBrkr,0.0,0.0,3,Gd,Typ,0,Attchd,2.0,511.0,Y,0,,2006,176004.27350486728
982,50,RM,68.0,6089,AllPub,BrkSide,Norm,1Fam,1.5Fin,6,1941,1950,Gable,BrkTil,No,SBrkr,0.0,1.0,3,TA,Typ,1,Detchd,2.0,467.0,Y,0,,2007,131119.7698623294
983,20,RL,,11116,AllPub,NAmes,Norm,1Fam,1Story,6,1954,1954,Hip,CBlock,No,SBrkr,1.0,0.0,2,TA,Typ,0,Attchd,2.0,479.0,Y,0,,2006,159084.38656013363
984,20,RL,69.0,8019,AllPub,NAmes,Norm,1Fam,1Story,6,1969,2005,Gable,CBlock,No,SBrkr,1.0,0.0,3,Gd,Typ,0,Detchd,2.0,467.0,Y,0,,2009,156001.5643729128
985,30,RM,59.0,6209,AllPub,BrkSide,Norm,1Fam,1Story,5,1931,1993,Gable,BrkTil,No,FuseA,1.0,0.0,2,TA,Typ,0,Detchd,1.0,207.0,Y,0,,2009,105069.62388183596
986,60,RL,67.0,15899,AllPub,Gilbert,Norm,1Fam,2Story,6,2007,2007,Gable,CBlock,No,SBrkr,0.0,0.0,3,Gd,Typ,0,Attchd,2.0,599.0,Y,0,,2007,168758.97893479944
987,80,RL,72.0,7937,AllPub,Gilbert,Norm,1Fam,SLvl,7,1999,1999,Gable,PConc,No,SBrkr,0.0,0.0,3,TA,Typ,1,BuiltIn,2.0,437.0,Y,0,,2009,170288.8777009882
988,60,RL,118.0,13529,AllPub,NridgHt,Norm,1Fam,2Story,8,2006,2007,Hip,PConc,No,SBrkr,0.0,0.0,4,Ex,Typ,1,BuiltIn,3.0,697.0,Y,0,,2007,327093.1020303549
989,60,RL,53.0,9557,AllPub,CollgCr,Norm,1Fam,2Story,6,1999,1999,Gable,PConc,Mn,SBrkr,1.0,0.0,3,TA,Typ,1,Attchd,2.0,557.0,Y,0,,2006,199931.41771253364
990,20,RL,68.0,7289,AllPub,CollgCr,Norm,1Fam,1Story,5,1972,1972,Gable,CBlock,Av,SBrkr,0.0,0.0,2,TA,Typ,0,Detchd,1.0,379.0,Y,0,MnPrv,2008,124901.26220575291
991,70,RM,68.0,10889,AllPub,OldTown,Norm,1Fam,2Story,7,1890,1998,Gable,BrkTil,No,SBrkr,0.0,0.0,3,TA,Typ,0,Detchd,2.0,731.0,P,0,,2007,159531.79094648358
992,50,RM,58.0,6089,AllPub,BrkSide,Norm,1Fam,1.5Fin,6,1937,2000,Gable,BrkTil,No,SBrkr,0.0,0.0,2,TA,Typ,0,Detchd,2.0,651.0,N,0,,2009,135088.1550366033
993,20,RL,78.0,8489,AllPub,NAmes,Norm,1Fam,1Story,5,1955,1955,Gable,CBlock,No,SBrkr,1.0,0.0,3,TA,Typ,2,Attchd,1.0,417.0,Y,0,GdWo,2007,121150.65247840763
994,50,RM,68.0,9689,AllPub,OldTown,Norm,1Fam,1.5Fin,5,1948,1950,Gable,CBlock,No,FuseA,1.0,0.0,3,TA,Typ,0,Detchd,1.0,267.0,Y,0,,2006,143337.10650065105
995,20,RL,80.0,10100,AllPub,NAmes,Norm,1Fam,1Story,5,1957,1996,Gable,CBlock,No,SBrkr,0.0,1.0,2,Gd,Min1,1,Attchd,1.0,474.0,Y,0,MnPrv,2006,134457.28150616057
996,50,RM,58.0,3589,AllPub,OldTown,Norm,1Fam,1.5Fin,5,1947,1950,Gable,CBlock,No,SBrkr,0.0,0.0,2,TA,Typ,0,Detchd,1.0,267.0,Y,0,MnWw,2009,110052.3724348864
997,20,RL,68.0,8261,AllPub,Edwards,Norm,1Fam,1Story,4,1955,1955,Gable,CBlock,No,SBrkr,0.0,0.0,2,TA,Typ,1,Detchd,1.0,382.0,Y,0,MnPrv,2007,97968.76717919901
998,80,RL,88.0,9689,AllPub,NAmes,Norm,1Fam,SLvl,6,1955,1972,Gable,CBlock,Av,SBrkr,1.0,0.0,3,TA,Typ,2,Basment,1.0,391.0,Y,0,,2010,153177.5142284531
999,160,RM,32.0,2849,AllPub,BrDale,Norm,TwnhsE,2Story,6,1973,1973,Gable,CBlock,No,SBrkr,0.0,0.0,3,TA,Typ,0,Detchd,2.0,467.0,Y,0,,2006,101122.09180453824
1000,120,RL,55.0,6993,AllPub,NridgHt,Norm,TwnhsE,1Story,6,2005,2005,Gable,PConc,Av,SBrkr,0.0,0.0,2,Gd,Typ,1,Attchd,2.0,511.0,Y,0,,2009,200469.3364728221
1001,20,RL,76.0,7569,AllPub,CollgCr,Norm,1Fam,1Story,5,1972,1972,Gable,CBlock,Av,SBrkr,1.0,0.0,3,TA,Typ,0,Detchd,2.0,511.0,Y,0,MnPrv,2010,123852.9381988788
1002,30,RM,68.0,9056,AllPub,IDOTRR,Norm,1Fam,1Story,5,1920,1950,Gable,BrkTil,No,Mix,0.0,0.0,2,TA,Maj2,0,Detchd,1.0,365.0,N,0,,2007,67261.30421433075
1003,120,RL,65.0,8102,AllPub,StoneBr,Norm,TwnhsE,1Story,8,1995,1996,Gable,PConc,No,SBrkr,1.0,0.0,2,Gd,Typ,0,Attchd,2.0,555.0,Y,0,,2009,245254.1105718062
1004,60,RL,88.0,9689,AllPub,NWAmes,Norm,1Fam,2Story,6,1971,1971,Gable,CBlock,No,SBrkr,0.0,0.0,4,TA,Typ,0,Attchd,2.0,468.0,Y,0,GdWo,2010,159670.72198178965
1005,60,RL,100.0,11853,AllPub,NoRidge,Norm,1Fam,2Story,8,1999,2007,Gable,PConc,No,SBrkr,0.0,0.0,4,Gd,Typ,1,Attchd,3.0,698.0,Y,0,,2010,290397.5344752516
1006,85,RL,58.0,6812,AllPub,Mitchel,Norm,1Fam,SFoyer,5,1971,1971,Gable,CBlock,Av,SBrkr,0.0,1.0,2,TA,Typ,0,,0.0,27.0,Y,0,GdWo,2007,112898.72179487675
1007,20,RL,48.0,14419,AllPub,CollgCr,Norm,1Fam,1Story,5,1975,2001,Gable,CBlock,No,SBrkr,1.0,0.0,2,TA,Min2,0,Attchd,2.0,467.0,Y,0,,2008,171584.9551535474
1008,70,RM,65.0,6495,AllPub,OldTown,Norm,1Fam,2Story,5,1939,1950,Gable,BrkTil,No,FuseA,0.0,0.0,3,TA,Typ,1,Detchd,2.0,427.0,Y,0,MnPrv,2009,138523.61836713867
1009,20,RL,78.0,8491,AllPub,Mitchel,Norm,1Fam,1Story,5,2007,2007,Gable,PConc,No,SBrkr,0.0,0.0,3,TA,Typ,0,,0.0,27.0,Y,0,,2007,147096.2210118852
1010,20,RL,79.0,7153,AllPub,Sawyer,Norm,1Fam,1Story,5,1977,1977,Gable,CBlock,No,SBrkr,0.0,0.0,3,TA,Typ,0,Detchd,2.0,511.0,Y,0,,2009,135033.0456075313
1011,20,RL,,12626,AllPub,NAmes,Norm,1Fam,1Story,5,1971,2008,Gable,CBlock,No,SBrkr,1.0,0.0,3,TA,Typ,1,Attchd,2.0,527.0,Y,0,,2010,150265.08951372985
1012,160,FV,43.0,4340,AllPub,Somerst,Norm,TwnhsE,2Story,7,2006,2007,Gable,PConc,No,SBrkr,0.0,0.0,2,Gd,Typ,0,Detchd,2.0,555.0,Y,0,,2007,164767.08292462875
1013,60,RL,,7940,AllPub,Gilbert,Norm,1Fam,2Story,6,2002,2002,Gable,PConc,No,SBrkr,1.0,0.0,4,Gd,Typ,2,BuiltIn,2.0,467.0,Y,0,,2010,216707.22385972575
1014,20,RL,78.0,8489,AllPub,NAmes,Norm,1Fam,1Story,6,1957,1957,Hip,CBlock,No,SBrkr,1.0,0.0,3,TA,Typ,2,Attchd,2.0,469.0,Y,0,,2009,156514.9258686889
1015,70,RM,66.0,6540,AllPub,OldTown,Norm,1Fam,2Story,7,1900,1970,Gable,Stone,No,SBrkr,1.0,0.0,4,TA,Typ,0,Detchd,2.0,603.0,Y,0,,2006,150008.25248863583
1016,60,RL,72.0,9134,AllPub,CollgCr,Norm,1Fam,2Story,5,2005,2005,Gable,PConc,Mn,SBrkr,0.0,0.0,3,Gd,Typ,0,Attchd,2.0,427.0,Y,0,,2007,164089.73354708185
1017,20,RL,99.0,11464,AllPub,Sawyer,Norm,1Fam,1Story,6,1954,1995,Gable,CBlock,No,SBrkr,0.0,0.0,3,Gd,Typ,1,Attchd,2.0,521.0,Y,0,,2007,148068.23766815994
1018,20,RL,78.0,9189,AllPub,CollgCr,Norm,1Fam,1Story,7,2004,2005,Hip,PConc,No,SBrkr,0.0,0.0,3,Gd,Typ,1,Attchd,2.0,511.0,Y,0,,2006,216840.18885360775
1019,20,RL,101.0,15395,AllPub,Timber,Norm,1Fam,1Story,8,2006,2007,Gable,PConc,Gd,SBrkr,1.0,0.0,3,Gd,Typ,1,Attchd,3.0,739.0,Y,0,,2007,283509.04180372163
1020,80,RL,67.0,9676,AllPub,Gilbert,Norm,1Fam,SLvl,7,2005,2005,Gable,PConc,Gd,SBrkr,1.0,0.0,2,Gd,Typ,0,Attchd,2.0,427.0,Y,0,,2008,190015.8845973965
1021,20,RL,88.0,10489,AllPub,NWAmes,Norm,1Fam,1Story,7,1970,1970,Hip,PConc,No,SBrkr,0.0,0.0,3,TA,Typ,1,Attchd,2.0,557.0,Y,0,MnPrv,2008,174229.5211938095
